Id,Identifier,Title,Description,Thumbnail,PlaylistIdentifier,ClusterId,SubscriberCount,UpdatedStatisticDate,VideoCount,ViewCount
342,UCVhQ2NnY5Rskt6UjCUkJ_DA,ArjanCodes,"On this channel, I post videos about programming and software design to help you take your coding skills to the next level. I'm an entrepreneur and a university lecturer in computer science, with more than 20 years of experience in software development and design. If you're a software developer and you want to improve your development skills, and learn more about programming in general, make sure to subscribe for helpful videos.

I post a video here every Friday. If you have any suggestion for a topic you'd like me to cover, just leave a comment on any of my videos and I'll take it under consideration.

Thanks for watching!
",https://yt3.ggpht.com/AZvfbMG12CAiznGPiO_45ZvLNxJuNECfzSq9mScGEH6k8C7wDF69aWRGCVI7pSh-2dMJEOUzy70=s800-c-k-c0x00ffffff-no-rj,UUVhQ2NnY5Rskt6UjCUkJ_DA,1,235000,2024-05-21 08:03:03.3078633,374,17498581
343,UCC0ZcayCa4kgujqEdjGLxVw,Taylor's Software Solutions,"Hello and welcome to my Youtube Channel. I am excited to share my knowledge of computer science and technology with you all! 

https://www.youtube.com/channel/UCC0ZcayCa4kgujqEdjGLxVw?sub_confirmation=1
",https://yt3.ggpht.com/_PvO-oOgkKBdlQlikNv4wO0uhNrVxom38RfGOmy-9FVy6b4GHubVhR_PKibxSAaQvq28YptOutU=s800-c-k-c0x00ffffff-no-rj,UUC0ZcayCa4kgujqEdjGLxVw,1,320,2024-05-21 08:03:03.8345963,38,13847
344,UCGKEMK3s-ZPbjVOIuAV8clQ,Core Dumped,"Hello and welcome to Core Dumped. I'm a SC Engineer and I love teaching others about complex concepts I've learn over the years, but in a simple and easy to understand format.",https://yt3.ggpht.com/0zHZdbrifNwMxc35Z9gn4zUJg7LN2A9uU2Xw6YA7uwDxHPBmlIEJmvmmjJPj1cpqfbs2NZjU=s800-c-k-c0x00ffffff-no-rj,UUGKEMK3s-ZPbjVOIuAV8clQ,1,48200,2024-05-21 08:03:03.9014466,7,674187
345,UCENTmbKaTphpWV2R2evVz2A,James Montemagno,"All things .NET, .NET MAUI, Blazor, and Beyond! I Don't Sell Courses!

I'm James Montemagno, a Technical PM Manager for Developer Community at Microsoft. I have been a .NET developer since 2005, working in a wide range of industries including game development, printer software, and web services. Prior to becoming a Principal Program Manager, I was a professional mobile developer and has now been crafting apps since 2011 with Xamarin and now .NET MAUI. In my spare time, I am most likely cycling around the PNW or guzzling gallons of coffee at a local coffee shop or roasting my own coffee beans! 
",https://yt3.ggpht.com/ix5f5kkT-Iuh1op2ChTDAvc6nk75LTwGFKEOg6XonbdUWCL6_WvmixyGHsjWZejCssB4dxDei-Y=s800-c-k-c0x00ffffff-no-rj,UUENTmbKaTphpWV2R2evVz2A,1,134000,2024-05-21 08:03:04.0316834,356,5856585
346,UCCaoFqm6mQB3tLkxXUuHQ8A,Dr. Ehoneah Obed,"💊 From pharmacist to 👨‍💻 software engineer, I'm on a mission to demystify tech for 10,000+! Join me to skill up & get inspired by my journey!

Tech Stack: 
Back-end programming languages: Python, PHP, Javascript 
Back-End Framework: Laravel, Codeigniter, Node js, and Express js 
Front-end programming languages: HTML, CSS, JavaScript 
Front-End Framework/libraries: React js, Bootstrap
Databases: MySQL, SQLite, MongoDB 
Version control: Git and GitHub 
Cloud and DevOps: AWS, Docker 
Configuration Management: Puppet 
Project Management, communication, and collaboration: Notion, Trello, ClickUp, Asana, Slack, Zoom, Google Drive 
Others: WordPress, Figma, C programming, Photoshop
",https://yt3.ggpht.com/zaOTLdCVY3Hef6lYKw6cIaM8reBoYpElAfWm9beWVZI7KIeLt0KOlEqNboY5QVjzkHZ01QX2tXo=s800-c-k-c0x00ffffff-no-rj,UUCaoFqm6mQB3tLkxXUuHQ8A,1,11700,2024-05-21 08:03:04.1868383,190,357480
347,UCYUq87t77YNTG5m256fOXeQ,Gabriel Mongaras,,https://yt3.ggpht.com/0eJDCDTInItuw-rxowf1RtqwmsT6i146mw_mbMzaO6Y1nyonSInOK0Ms2LlPcB_FibZyTjNJEg=s800-c-k-c0x00ffffff-no-rj,UUYUq87t77YNTG5m256fOXeQ,1,6880,2024-05-21 08:03:04.2531121,62,176214
348,UCGrT9wfKMSXvFtyiGk9Qo5A,Alexander Goussas,All things programming,https://yt3.ggpht.com/ytc/AIdro_nATaj_XyZ449yTpyY9GNkkpedOEjet8B9ru95ikqwS3Mf-MXvcS1UlV0t6a5VEu6AwMQ=s800-c-k-c0x00ffffff-no-rj,UUGrT9wfKMSXvFtyiGk9Qo5A,1,17,2024-05-21 08:03:04.3231645,12,753
349,UC5CFMD56BHiWxyVruPuXedA,SavchukIT,"Я просто гуманітарна вискочка, яка прагне допомогти собі подібним увійти в ІТ :)",https://yt3.ggpht.com/5u_HBp9jEybbBW1V9cEyQsVFLVdX2POFt7gWGQjAXjolkQnY7y1BCUnFXhVEt8af4N6WHHxS4w=s800-c-k-c0x00ffffff-no-rj,UU5CFMD56BHiWxyVruPuXedA,2,13400,2024-05-10 05:21:33.5415197,77,1061859
350,UC3hlAHOaD0btSpkogQkIJxQ,Tortellini Soup,"Eat soup, play games.

I created this channel on March 8, 2024 with the intention of making mostly gaming videos, but my natural skills and passion for software development soon steered my channel into a more technical direction. Sometimes I upload videos that are completely unrelated to these domains just for fun.

See my channel's playlists to hone in on a specific topic.",https://yt3.ggpht.com/dyVGf6N3HpNqXXm1YKq-pJn-RBxAeqbOxN4B-cPxAZ41vNLLD4JWcW4LbZ60u0zSQK34BVX4wA=s800-c-k-c0x00ffffff-no-rj,UU3hlAHOaD0btSpkogQkIJxQ,1,2630,2024-05-21 08:03:04.4044358,68,345654
351,UCpkI9oZHkRH3NpA3OWWkeow,Укр Веб Програмування,"Доброго часу доби!
Місія цього каналу начити Вас усіляким корисним та цікавим фішкав ВЕБ-програмування.

",https://yt3.ggpht.com/ytc/AIdro_mWF6m77bUwcwVJ3_S482XwqZ4dfCp4wAfq0FjMqUqqTTRi6U3ear6bqQBVZbn5KoP9n7Y=s800-c-k-c0x00ffffff-no-rj,UUpkI9oZHkRH3NpA3OWWkeow,2,78,2024-05-13 16:06:26.3123082,14,2395
352,UCA041WcLgKqE8KGzTNR3xPA,Ukraine Code,"Канал про програмування, штучний інтелект та аналіз даних.
",https://yt3.ggpht.com/e7Zxch7RqSGlgPSppHNc4ZR5bwxCZ8bgptm94WPCSi3EsJy-9HwE3wiDCd9zdK8Ot2nylrCWU9M=s800-c-k-c0x00ffffff-no-rj,UUA041WcLgKqE8KGzTNR3xPA,2,616,2024-05-13 16:06:27.5955008,82,14784
353,UCV4Rx1m-9HmtqHET7GjnVOA,braintruffle,"Former non-linear dynamics researcher; now, science educator. 1000—3000 hours of my time go into every single video. I condense numerous research papers and run tons of my own simulations to offer you the key insights.

Help fund future videos via Patreon (my preferred choice) or PayPal.
",https://yt3.ggpht.com/IsLAHI9ohwcGB_VpvEuVzc1p0ZfNWSJVGwQ-MHg2_SEhrb7NrJOkEP0iO1YMMFlJ1LkdW1EDP7A=s800-c-k-c0x00ffffff-no-rj,UUV4Rx1m-9HmtqHET7GjnVOA,6,0,NULL,0,0
354,UCJ90Is0z9KIyNSufH--IwRg,Dev Leader,"Principal Software Engineering Manager at Microsoft. Views are my own.

If you're in a technical management position, working with software engineers, or you're a programmer yourself then this content is geared towards you! I've been creating software for nearly two decades and I love creating things both in and out of my work time. I've also been professionally managing software engineering teams as they navigate designing and testing complex software systems.

🗣️ Social Media & Links:
- All My Links: https://linktr.ee/devleader
- Blog: https://www.devleader.ca/
- TikTok: https://www.tiktok.com/@devleader
- LinkedIn: https://www.linkedin.com/in/nickcosentino
- Threads: https://threads.net/@dev.leader
- Twitter: https://twitter.com/DevLeaderCa
- Facebook: https://www.facebook.com/DevLeaderCa
- Instagram: https://www.instagram.com/dev.leader
- GitHub: https://github.com/ncosentino/
- Twitch: https://www.twitch.tv/ncosentino
- YouTube: https://youtube.com/@DevLeader?sub_confirmation=1
",https://yt3.ggpht.com/tOt02_WK-bGL0rTw_cuACJox5gJG8e4wtwby0irGoYTRtwfkRb6xoMGVVTC0oNaNhhWFVZXkzw=s800-c-k-c0x00ffffff-no-rj,UUJ90Is0z9KIyNSufH--IwRg,1,4960,2024-05-21 08:03:05.2723674,421,214864
355,UCBe_sC17NRU5t6j7mcouUug,CyberCraft Code,"Невелика команда програмістів-ентузіастів з різних країн.
Підписуйтесь, бо за вашу підписку будемо донатити на ЗСУ

Created by CyberCraft Studio team",https://yt3.ggpht.com/v779yxIvyFCstMIw13h6HQukjNDvsG-Vydu1EoeuFmnQHZSU6OfVvcZPshED8U75fHOYfl5LLzU=s800-c-k-c0x00ffffff-no-rj,UUBe_sC17NRU5t6j7mcouUug,2,621,2024-05-13 16:06:27.6948789,262,11189
356,UCeuDv59MYboDotw2226ZUjw,DOU Tech," 🧑‍💻 DOU Tech — це канал найбільшої української ІТ-спільноти, з нахилом на технології. Тут ми публікуємо записи виступів з офлайн подій DOU, лекції, лайвкодинг та інший технічний контент.

Підписуйтеся на канал та ставте дзвіночок, аби не пропустити нові відео 😉

🤝 Хочете з нами співпрацювати? Вам сюди – km@dou.ua
",https://yt3.ggpht.com/Q78FCVxRmhJdg2n8nt-2AwY3JUvaxUSrVIce4VaY99dJF_tDgu4gjnjH9eBfmU5Gu5Vmv_b1=s800-c-k-c0x00ffffff-no-rj,UUeuDv59MYboDotw2226ZUjw,2,581,2024-05-13 16:06:27.8257423,49,15363
357,UC7rZyaDSKIZ8St_BcpwOaxQ,Simon Brown,"Author of ""Software Architecture for Developers"", creator of the ""C4 model for visualising software architecture"", founder of Structurizr (a collection of tooling for software architecture diagramming and documentation), and keynote speaker & trainer.
",https://yt3.ggpht.com/ytc/AIdro_k_4P3h-hoLB9MlF7rZYl1TuHr3mjkjIA0fkUnEBjpe-A=s800-c-k-c0x00ffffff-no-rj,UU7rZyaDSKIZ8St_BcpwOaxQ,1,417,2024-05-21 08:03:05.4092652,2,11347
358,UCLtOpyx344v-l0kreCSUEFg,AstroSam,"I'm Sam. I make content on Programming, Game Development, and Technology!",https://yt3.ggpht.com/xfYdED1F7fKWIA4EeF6Exahnb471IWMpyDfQFz3QkVpG85tY60cMNWFQnW-uZzl_qy6fcT_1Aw=s800-c-k-c0x00ffffff-no-rj,UULtOpyx344v-l0kreCSUEFg,1,87900,2024-05-21 08:03:05.5023366,14,4341401
359,UCGCiMvjPON5vnErmPph2YkQ,lepermunna,,https://yt3.ggpht.com/ytc/AIdro_lBWvZZe6s66ttaxQtgvNq1ihVUsNnV2X6ZOx1Nuf8HnQ=s800-c-k-c0x00ffffff-no-rj,UUGCiMvjPON5vnErmPph2YkQ,1,2810,2024-05-21 08:03:05.6255395,27,689611
360,UCARRHRWEvM2Drb30nelsltg,CIVIL++,"Join us on the CIVIL++ YouTube channel!

Discover a wealth of resources, including commonly used Excel formulas, both basic and advanced, as well as their combinations. Delve into C# programming paired with SQL/OLEDB (MS Access) databases, and learn how to manipulate Excel and Google Sheets workbooks. Explore the creation of versatile applications in C# to streamline your daily tasks.

Subscribe now for free educational content and let's begin this journey together!
",https://yt3.ggpht.com/ojoBkTUpNrtl3lXL68wjG_pKuU2MsfcmTOy2BCQowZOsvuEPQx0UL7ysYBXXCpstpjRA87VSK9A=s800-c-k-c0x00ffffff-no-rj,UUARRHRWEvM2Drb30nelsltg,1,215,2024-05-21 08:03:05.7495191,6,21729
361,UCjhGlILWNloXJdR2NTCBMlA,storytelling with data,"At storytelling with data, we help people and organizations create graphs that make sense and weave them into compelling, action-inspiring stories. Watch, learn, and become a better data storyteller through our videos and webinars.

📊  Practice & receive feedback at community.storytellingwithdata.com
🖥  Check out our numerous free resources: www.storytellingwithdata.com
🎧  Listen to our podcast: www.storytellingwithdata.com/podcast
🍎  Attend a workshop: https://www.storytellingwithdata.com/public-workshops
📚  Order our newest book: storytelling with YOU: https://amzn.to/3yksTOS
📚  Order the best selling book: storytelling with data: https://amzn.to/32rU8Xr
📚  Check out the practice book: storytelling with data: let's practice  https://amzn.to/2KNSea4

Subscribe to start honing your data visualization and storytelling skills. https://www.youtube.com/c/storytellingwithdata?sub_confirmation=1 
",https://yt3.ggpht.com/9vkXJwuXanR3p1W9CJ9wX41kNELNKJ83J5JbZn-f9cxriAk-Lw0hv-qPPx79DXQNtfSwIF0-=s800-c-k-c0x00ffffff-no-rj,UUjhGlILWNloXJdR2NTCBMlA,1,39600,2024-05-21 08:03:05.8258308,108,1040240
362,UCqAL_b-jUOTPjrTSNl2SNaQ,Software Developer Diaries,"Hello and welcome to my channel! 👋  I'm Gus, a Software Developer who loves sharing the learnings throughout the journey. At the moment, I work as a Software Engineer at Bosch, with experience in Web Development & Machine Learning (a weird mix, I know), and love pushing the limits. I share purely tech topics, career growth, lifehacks, and some fun content - so join me!

Please consider SUBSCRIBING to the channel, if you like the content. If not, please, leave a comment on how I can improve it. All ideas and suggestions are warmly welcomed! :)

DISCLAIMER: I’m lucky enough to occasionally have sponsored/affiliated products to review and feature on my channel. I would not recommend anything that I don't like or believe in as a customer myself, so you can be sure that all views are honest and 100% mine. 
All the videos, songs, images, and graphics used in the video belong to their respective owners and I or this channel do not claim any right over them.
",https://yt3.ggpht.com/glWKi6iHBjLpCGdNWl2evZE8W1zVmiiOlUjgFRmGlcirjKCU6YNsnRcuWrGpnv01QKPwsJJOyFY=s800-c-k-c0x00ffffff-no-rj,UUqAL_b-jUOTPjrTSNl2SNaQ,1,24400,2024-05-21 08:03:06.3364755,129,1155328
363,UCDpd-qEwAI9wglx4tsEBAtw,Marius Espejo,"I make all sorts of fullstack JavaScript content! Nodejs, reactjs, data structures, algorithms, web development, and more!",https://yt3.ggpht.com/ytc/AIdro_m2SzbLtno8DELS7LQseSJ5pvbG_uFJjoQMLiN0a8tkaw=s800-c-k-c0x00ffffff-no-rj,UUDpd-qEwAI9wglx4tsEBAtw,1,27100,2024-05-21 08:03:06.4649975,64,1863088
364,UC6aTLuI_j4-0wiDSzmaPctQ,Sam Meech-Ward,"sammeechward com

Hi, my name is Sam Meech-Ward, I make things with code and I teach other people how to do the same. 

I created this channel to share some of my creations and teach people about programming and making. 

Favorite emoji:  🤗 (Jazz Hands)",https://yt3.ggpht.com/Hh0UJbsr0kqChpQmqcioVc00o15LQHWqnfrXZPTk2aJvtWrLftfNtcbe-HlVrc5G7LoBG42C=s800-c-k-c0x00ffffff-no-rj,UU6aTLuI_j4-0wiDSzmaPctQ,1,79800,2024-05-21 08:03:06.5351207,155,10208194
365,UCGkWm8BfsSvkWaME84mSuRg,Аналітикиця,"Про роботу дата аналітика українською. SQL, Python, Tableau, багато візуалізацій 
",https://yt3.ggpht.com/sKVwyUzBYwrkWmNy-HNlzPX9B3bGAdRzrAyA-d9HorBPaZwb9Qe60Qr4a79OoUsoICfEJ3jv=s800-c-k-c0x00ffffff-no-rj,UUGkWm8BfsSvkWaME84mSuRg,2,2360,2024-05-13 16:06:27.9652036,11,19512
366,UCn1XnDWhsLS5URXTi5wtFTA,Tech Dummies Narendra L,"My name is Naren and I am here to help you to learn skills that you need for Software Engineering work and also to help you to polish your skills and get ready for the job, whether you are a fresh college graduate or a working professional. 

Subscribe to my channel to learn new concepts every week.

If you would like to donate: https://www.patreon.com/techdummies",https://yt3.ggpht.com/ytc/AIdro_kK9lM3jFKKu3-jJ-blOJblXvxycR3ZASF56J9Y82QuAT0=s800-c-k-c0x00ffffff-no-rj,UUn1XnDWhsLS5URXTi5wtFTA,1,156000,2024-05-21 08:03:06.6571461,60,7388872
367,UCmtC7HJIoMQxkvV4gh5dP0Q,Philomatics,,https://yt3.ggpht.com/Fi71eG1jUfQrtIgzUaJUPeKLbZcIb0cLmxJ8PssfH5bs0Kn2xDyWerc4u15R9Ph3wax0OrpV=s800-c-k-c0x00ffffff-no-rj,UUmtC7HJIoMQxkvV4gh5dP0Q,1,8030,2024-05-21 08:03:07.0124247,3,193542
368,UCDr-9ViL8OpJsOXXrY1bbOw,Layla at ProcessDriven,"Subscribe for weekly videos on how to define team workflows, business systems, and procedures directly inside your favorite work management software (like ClickUp or SmartSuite). 

FREQUENTLY ASKED QUETSIONS: 

🙋‍♀️ Who is that gal in the videos? That would be me, Layla Pomper. Hi! I founded ProcessDriven back in 2018 and have built a team around a desire to make process-building approachable for teams like yours. We've since trained over 3K clients in project management software and process management best practices. 

📌 How does this channel make money? Shrewd question! The main way I justify investing dozens of hours in each of these videos is through the products and services my team and I offer over on our website. We also generate smaller amounts of revenue from affiliate links and sponsorships. We require full editorial control of sponsorships so can trust that all opinions you see are our own! 

🤝 How can I work with Team #ProcessDriven? Use the links below!
",https://yt3.ggpht.com/jx5k_qUTAEB0duzZBNAQazdc8KzfKEnIHv4TqfNkjeOAHOUGgRJ9o_ZSCLJAZ7JvJry8HA34kZw=s800-c-k-c0x00ffffff-no-rj,UUDr-9ViL8OpJsOXXrY1bbOw,1,57300,2024-05-21 08:03:07.0787910,603,3595421
369,UC0m81bQuthaQZmFbXEY9QSw,AICodeKing,"Facing the future with AI! 

Here you'll find content about multiple AI Tools that are actually useful and sometimes free.",https://yt3.ggpht.com/1N9YUwM9-oFnFs4Nv3SWU7b-8ICI56E7N4IT84Aw9k7slKaYV9ZpaK1evot7gffsBCGrgtsN=s800-c-k-c0x00ffffff-no-rj,UU0m81bQuthaQZmFbXEY9QSw,1,7060,2024-05-21 08:03:08.0060276,56,245605
370,UCpd31bqrsmh7rRHQibcgeSg,Profy dev,You're an aspiring Junior React dev but lack real-life experience? Start working like the pros. Build professionally designed projects for your portfolio. Use the workflows of real-world teams. Get one step ahead of other candidates,https://yt3.ggpht.com/KocrGjvuH2LCnr2_LiZkmCyeCySWeIokE1j3cX0M3SGgHbkVVvQvfgYhoZcdJPbtlcFig7LxyA=s800-c-k-c0x00ffffff-no-rj,UUpd31bqrsmh7rRHQibcgeSg,1,3030,2024-05-21 08:03:08.1303970,35,98906
371,UCZXFVVLbaaBNc4ipNgjOOXw,Oleksii Malygin,"Научитесь создавать чат-ботов для своего бизнеса или постройте бизнес, предлагая эту услугу другим. Разберитесь, как создавать сайты и веб-приложения быстро и без особых технических навыков. Изучите тонкости интернет-маркетинга и перестаньте сливать бюджеты.

Привет. Я Алексей Малыгин, web-разработчик и специалист по интернет-маркетингу. Уже более 10 лет работаю удаленно как над своими, так и клиентскими проектами, веду свой блог и провожу консультации. Здесь вы найдете видеоуроки, туториалы и полезные инструкции по разработке чат-ботов, web-программированию и интернет-маркетингу.

◆ Блог: https://magdamagla.com/posts/
◆ Telegram: https://t.me/magdamagla
◆ Instagram: http://instagram.com/oleksii.malygin",https://yt3.ggpht.com/ytc/AIdro_m4QIHn2lmucfmwjhYhTQZZJge-Vz_P-WKaspD19K8Tqvu0=s800-c-k-c0x00ffffff-no-rj,UUZXFVVLbaaBNc4ipNgjOOXw,2,298,2024-05-13 16:06:28.5548070,44,23077
372,UCGTg7FVjXdhwNfvzzkP0Z1A,Web Style,"""Web Style""
Це місце для тих, хто захоплюється створенням веб-сайтів та додатків. Ми ділимося знаннями про найновіші технології, фреймворки та інструменти, які роблять веб розробку захоплюючою та ефективною. Підписуйтесь, щоб не пропустити наші практичні поради, туторіали та кейс-стаді.

- Front-end та Back-end технології
- UX/UI дизайн
- JavaScript, HTML, CSS та інші мови програмування
- Реактивне програмування та фреймворки (React, Angular, Vue.js)
- Оптимізація та безпека веб-сайтів
- Відеоуроки та кодинг сесії
- Огляди веб-інструментів та платформ",https://yt3.ggpht.com/9gahNxgfECosjs5-9jrajVFES4VJKk0P3zHT1gaVpSPFJHMxFoDQlKNmjc16mz5N8Tw7rNyKhiI=s800-c-k-c0x00ffffff-no-rj,UUGTg7FVjXdhwNfvzzkP0Z1A,2,0,NULL,0,0
373,UCCqmbn5-z_t15tYbUreWcNA,Teddy Smith,"Self-taught software developer. ",https://yt3.ggpht.com/SDPFTNUvYumZwAZQ5xcJbAnmxvqEsubl7nwmdgJStRCPZ_GRAqGD3FQelEY0L95G2KN2B22TQhY=s800-c-k-c0x00ffffff-no-rj,UUCqmbn5-z_t15tYbUreWcNA,1,57600,2024-05-21 08:03:08.1933003,317,3929748
